321729,3245,40,40,1,0,0
321729,3246,40,40,1,0,0
321729,3269,40,40,1,0,0
321729,3270,40,40,1,0,0
321729,3271,40,40,1,0,0
321729,3272,40,40,1,0,0
321729,3273,40,40,1,0,0
321729,3274,40,40,1,0,0
321730,3245,40,40,1,0,0
321730,3246,40,40,1,0,0
321730,3269,40,40,1,0,0
321730,3270,40,40,1,0,0
321730,3271,40,40,1,0,0
321730,3272,40,40,1,0,0
321730,3273,40,40,1,0,0
321730,3274,40,40,1,0,0
321731,3245,40,40,1,0,0
321731,3246,40,40,1,0,0
321731,3269,40,40,1,0,0
321731,3270,40,40,1,0,0
321731,3271,40,40,1,0,0
321731,3272,40,40,1,0,0
321731,3273,40,40,1,0,0
321731,3274,40,40,1,0,0
321732,3245,40,40,1,0,0
321732,3246,40,40,1,0,0
321732,3269,40,40,1,0,0
321732,3270,40,40,1,0,0
321732,3271,40,40,1,0,0
321732,3272,40,40,1,0,0
321732,3273,40,40,1,0,0
321732,3274,40,40,1,0,0
321735,3245,40,40,1,0,0
321735,3246,40,40,1,0,0
321735,3269,40,40,1,0,0
321735,3270,40,40,1,0,0
321735,3271,40,40,1,0,0
321735,3272,40,40,1,0,0
321735,3273,40,40,1,0,0
321735,3274,40,40,1,0,0
